Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2016-02-09,422.75244140625,430.6338552497261,417.3518570744189,430.6338552497261,7579572,440.9197662353516,420.0766021728516,-0.03749587977216873
2016-02-10,423.0960388183594,430.32859388891956,421.74110531907417,422.88610379505354,5866054,439.7766906738281,420.23423095703134,0.0008127626914853359
2016-02-11,411.6842346191406,424.79445859189275,408.82173826744327,424.0311262314401,5214378,437.8321166992188,420.2315606689454,-0.02697213670704679
2016-02-12,413.9741821289063,421.5120882857448,407.2377655365461,417.80989882680456,7408096,434.7692504882813,420.41437866210947,0.005562388153833808
2016-02-15,416.6838989257813,419.9089583258539,414.71830950291474,418.4013961047746,5093478,431.65484619140625,420.6739080810548,0.006545617852156793
2016-02-16,411.875,417.0656498797509,409.7948917056553,414.8710697042225,5125448,427.9755889892578,420.9036718750001,-0.011540880120827213
2016-02-17,419.0120849609375,420.9776745363112,411.0543567321915,412.8672705617903,4164598,425.69130859375,421.29755065917976,0.01732827911608492
2016-02-18,428.763671875,430.1376604074393,419.8326765290002,419.8326765290002,4189072,423.5406188964844,421.90058288574227,0.023272805878550296
2016-02-19,430.233154296875,432.8857153213905,425.1188187268442,427.1607232482451,3974018,421.7296142578125,422.65666381835945,0.0034272549618041825
2016-02-22,430.0041809082031,432.7903158730654,425.19519669492695,431.6644193569392,3857010,420.8078887939453,423.26198669433603,-0.000532207679452501
2016-02-23,428.95452880859375,432.23684787176353,425.95845931355103,431.3780991673825,2501960,421.4280975341797,423.80471435546883,-0.002441027660225137
2016-02-24,429.5079345703125,436.5306000997736,426.83627188117725,427.2751972124123,4950714,422.069287109375,424.23103637695317,0.0012901268655580722
2016-02-25,423.7638854980469,431.51167930143885,420.25252945686606,429.5270342360625,4484528,423.2772521972656,424.4810278320313,-0.013373557529297031
2016-02-26,427.9049682617188,432.04603623446167,425.93937847849753,427.523302151971,4235636,424.6703308105469,424.67415161132817,0.009772146483896238
2016-02-29,413.7451477050781,431.4353618383289,407.733906726491,431.0918530358183,8166076,424.37645568847654,424.4982031250001,-0.033091040317111076
2016-03-01,429.5460510253906,431.3971686989579,417.84802349216886,417.84802349216886,6386154,426.1435607910156,424.8210919189454,0.03818994230616468
2016-03-02,441.20599365234375,444.06848928590136,429.37434503363903,433.9734399875942,7214898,428.3629516601562,425.22222167968755,0.02714480228399041
2016-03-03,446.2821960449219,455.27040488037574,440.44268599149,445.7860114714561,5814304,430.11480407714845,425.87525451660156,0.011505288834716021
2016-03-04,446.7973327636719,452.2742307975055,442.389071624926,448.6865609145115,4281680,431.77122192382814,426.40805786132813,0.0011542847178651616
2016-03-08,444.0494689941406,454.3735571135272,437.92375516603573,443.87773786058983,7617746,433.1757507324219,426.9202551269531,-0.006150134676351615
2016-03-09,449.79345703125,451.7972038699552,436.22520980169367,437.0076438699883,6305782,435.2596435546875,427.48321228027345,0.01293546876684859
