Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2023-05-17,1113.5321044921875,1125.2639949628326,1108.8302198375738,1124.3510275803587,8798967,1126.852783203125,1073.8297692871095,-0.005909365678753775
2023-05-18,1111.1357421875,1121.6123498838558,1107.9858169299096,1118.21139175125,10525531,1126.2159912109375,1074.6528381347657,-0.0021520370135895694
2023-05-19,1114.741943359375,1116.5679991928369,1104.1968724046772,1111.1357155261294,8050447,1126.2251220703124,1075.7109973144532,0.003245509108342981
2023-05-22,1120.69921875,1125.7207212869755,1110.3596592183865,1111.5693019532657,7434906,1125.4536376953124,1076.3464416503907,0.00534408472392478
2023-05-23,1120.4937744140625,1126.6336347127256,1119.0786204739588,1123.2784399572938,6092034,1124.31240234375,1076.765050048828,-0.0001833179969257248
2023-05-24,1113.9658203125,1124.8076864197674,1110.861658447196,1116.545095308795,8112254,1121.7400268554688,1076.9741247558593,-0.005825961955903014
2023-05-25,1113.8289794921875,1117.9603357408223,1102.9187697829475,1111.0672556833676,11487863,1119.8980712890625,1077.7109118652343,-0.00012284113014715548
2023-05-26,1144.2088623046875,1145.3500415058625,1118.7591533794464,1122.0687058844728,12626260,1120.9092163085938,1079.388992919922,0.027275177223661906
2023-05-29,1150.6453857421875,1154.9364899661489,1144.5283465169668,1150.8279550929283,10010304,1122.34033203125,1081.5445715332032,0.005625304653326557
2023-05-30,1150.3486328125,1158.451475420254,1147.7921790871794,1150.645307987406,11342504,1125.3600463867188,1083.772274169922,-0.00025790129032332576
2023-05-31,1127.5008544921875,1145.7379850828543,1123.438083146388,1141.2414908293927,27107927,1126.7569213867187,1085.898175048828,-0.01986161209619708
2023-06-01,1124.4652099609375,1134.3484659204855,1122.068625138698,1132.1800927726736,14592692,1128.0898681640624,1088.0651635742188,-0.002692365614762382
2023-06-02,1120.7904052734375,1133.412563645759,1118.8731857024297,1128.003101699598,15800644,1128.6947143554687,1090.18421875,-0.0032680465833422323
2023-06-05,1130.8563232421875,1133.8235582589482,1122.274114564264,1126.268543700321,10908682,1129.7104248046876,1092.7040808105469,0.008981088632976197
2023-06-06,1131.8148193359375,1135.6265579862757,1123.8946668621782,1133.6865172838243,7493309,1130.842529296875,1094.618172607422,0.0008475843253030746
2023-06-07,1140.3970947265625,1141.241598708449,1128.7335456658939,1135.3071289198083,10312545,1133.4856567382812,1096.6409118652343,0.0075827558042227405
2023-06-08,1141.081787109375,1148.9335976883083,1137.133121023714,1143.9805586437908,12071109,1136.2109375,1098.9402844238282,0.0006003982174092037
2023-06-09,1133.001708984375,1145.144501301207,1131.1984746215855,1144.4369244051343,5877018,1135.0902221679687,1101.4843395996095,-0.007081068347842723
2023-06-12,1134.006103515625,1136.311403822295,1125.2641468372988,1130.0574375493186,6391969,1133.4262939453124,1103.7357836914061,0.0008864898643006214
2023-06-13,1150.759521484375,1151.946463788879,1134.9647365494955,1138.9591656822827,11248016,1133.4673828125,1106.226884765625,0.014773657669752804
2023-06-14,1164.9107666015625,1166.3487415549168,1149.0018781974788,1150.8278129732469,13277380,1137.2083740234375,1109.1224389648437,0.012297308736523682
2023-06-15,1165.23046875,1169.7954267696327,1157.4471223513988,1164.888030487722,11813494,1141.2848999023438,1111.1447192382811,0.0002744434660606476
2023-06-16,1176.574462890625,1178.856942021871,1168.72265257123,1168.72265257123,24171579,1146.8633056640624,1113.3902270507813,0.009735408097244713
2023-06-19,1164.8880615234375,1179.5873088461865,1160.7111839901809,1179.5873088461865,6798554,1150.2664794921875,1115.453134765625,-0.009932564181680537
2023-06-20,1167.3074951171875,1170.457299404325,1157.2189687814275,1162.9480481347903,6921096,1153.8157470703125,1117.4220043945313,0.0020769665976194673
2023-06-21,1170.59423828125,1173.127750027222,1163.1533304634168,1167.2617442064677,6961603,1156.8354614257812,1119.6081665039062,0.002815661835301242
2023-06-22,1157.4471435546875,1174.702723824018,1155.8494202932393,1166.8053921892115,7619166,1158.4719970703125,1121.4263916015625,-0.011231128854577332
2023-06-23,1147.9749755859375,1156.4885999942844,1146.7195697742059,1154.4343325060674,6628570,1159.9693237304687,1122.9611352539061,-0.008183672162911604
2023-06-26,1139.2100830078125,1148.2715353178476,1136.0831001245695,1144.436975506937,12641159,1160.4897216796876,1124.2397802734374,-0.007635090280301071
2023-06-27,1139.62109375,1145.578264166708,1135.1474200849475,1139.666736088607,9689466,1159.37587890625,1125.4175439453124,0.0003607857306724416
2023-06-28,1154.708251953125,1158.519990797568,1140.2600374666351,1147.1760589375283,11354006,1158.3556274414063,1127.14447265625,0.01323874951584103
2023-06-30,1164.1805419921875,1167.1021346662303,1156.511421596289,1162.423070452648,11151555,1158.250634765625,1128.954482421875,0.00820318900730177
2023-07-03,1194.058349609375,1196.934300105854,1166.5087289327182,1167.7413136446191,12154387,1159.9990234375,1131.4163720703125,0.025664238955634522
2023-07-04,1181.755615234375,1198.3036177471888,1174.6798459927943,1198.3036177471888,8061643,1161.6857788085938,1133.6052734375,-0.010303294122121165
2023-07-05,1179.8155517578125,1190.9997357239995,1175.8440646341217,1190.9997357239995,10248062,1162.9365844726562,1135.673203125,-0.0016416790845353857
2023-07-06,1204.5804443359375,1207.1824197013011,1175.958111582341,1175.958111582341,19117987,1166.335205078125,1138.0716381835937,0.02099047816519084
2023-07-07,1202.2294921875,1216.5406584496827,1199.6730384312104,1202.8686056265724,13375267,1170.8134399414062,1140.5504150390625,-0.0019516771665121224
2023-07-10,1248.541015625,1258.1046546175523,1221.1284462814795,1227.4736968882496,33240016,1180.8700439453125,1143.8189306640625,0.03852136695901098
2023-07-11,1262.0760498046875,1264.495455649915,1249.7050458386786,1256.6894093813987,20069348,1193.156640625,1146.9614526367188,0.01084068045046327
2023-07-12,1263.468505859375,1279.103541836806,1260.683840337917,1262.806571231475,18733835,1205.5413818359375,1149.9442016601563,0.0011033059813654322
2023-07-13,1252.170166015625,1277.7339788902639,1249.545369524751,1270.8408996155135,14682934,1215.2875732421876,1152.892255859375,-0.008942320122229841
2023-07-14,1251.120361328125,1260.341562579208,1243.9989491216202,1255.3657025022662,15124144,1223.9815551757813,1155.56458984375,-0.0008383881967419793
2023-07-17,1276.68408203125,1285.0607786645128,1245.3227267228626,1253.9962192785829,22220040,1232.2441284179688,1158.8052587890625,0.020432662990144124
2023-07-18,1287.52587890625,1295.286283587151,1274.995004828538,1285.9509768018002,25867313,1242.8211547851563,1161.9874951171876,0.008492153248868206
2023-07-19,1297.294921875,1303.7543992835303,1276.8210735612868,1291.8854597114334,39122156,1254.569091796875,1165.2952709960937,0.007587453680580669
2023-07-20,1295.723876953125,1301.213635792283,1276.014839753512,1276.014839753512,38717624,1263.6834350585937,1168.41595703125,-0.0012110160113818491
2023-07-21,1255.6134033203125,1293.2755748788927,1248.1205739980844,1290.3576048302098,30249238,1269.021826171875,1170.8832543945311,-0.030956034959494394
2023-07-24,1230.216796875,1243.8424839995957,1221.2649818512405,1227.0515368964086,23727866,1267.189404296875,1172.8056420898438,-0.020226453762084984
2023-07-25,1229.425537109375,1239.0203294862108,1226.5569523456327,1233.4810641733905,12026020,1263.9243530273438,1174.6674682617188,-0.000643187255803146
2023-07-26,1249.406494140625,1259.693770122974,1229.0298463901022,1229.0298463901022,12911012,1262.5181518554687,1177.252568359375,0.016252271022634934
2023-07-27,1237.7838134765625,1255.06933898356,1231.6758304667376,1253.2889256301971,17226898,1261.0795166015625,1179.7376025390624,-0.00930256143102326
2023-07-28,1250.2225341796875,1257.6412248805652,1236.7204929547063,1242.4081558253793,20827852,1260.9897338867188,1182.5193383789062,0.010049186754339967
